account_id,date_col,target,transaction_amount,product_title,review_body,age,account_age_days,annual_income,country,subscription_tier
7,2024-01-19 20:44:36,1,37.08,yoga mat,great product fast shipping,51,1332,49708.99,CA,free
7,2024-01-19 22:15:36,0,22.81,backpack,excellent quality would buy again,34,870,50299.79,IN,basic
7,2024-01-19 22:25:29,0,19.85,backpack,not worth the price disappointed,49,1423,33684.12,FR,free
7,2024-01-19 23:15:48,0,10.96,bluetooth speaker,arrived damaged poor packaging,53,227,65613.25,US,free
7,2024-01-19 23:19:25,0,26.46,phone case,great product fast shipping,19,1781,39470.23,IN,free
7,2024-01-19 23:57:09,1,73.03,coffee maker,not worth the price disappointed,32,326,53545.79,DE,free
8,2024-02-16 00:09:22,1,24.27,phone case,stopped working after a week,41,1105,56921.73,CA,premium
8,2024-02-16 00:35:47,1,34.12,backpack,perfect fit very comfortable,43,1285,87843.59,CA,basic
8,2024-02-16 01:56:27,1,14.73,coffee maker,not worth the price disappointed,36,1397,47909.0,US,premium
8,2024-02-16 02:32:29,1,68.83,coffee maker,great product fast shipping,30,335,56787.42,DE,basic
8,2024-02-16 03:10:23,1,53.79,wireless earbuds,perfect fit very comfortable,64,1171,51018.38,UK,basic
8,2024-02-16 03:22:05,1,28.46,backpack,perfect fit very comfortable,61,356,33105.12,AU,basic
8,2024-02-16 03:33:25,1,27.9,yoga mat,excellent quality would buy again,37,1166,44294.57,DE,free
8,2024-02-16 06:52:28,1,35.8,wireless earbuds,perfect fit very comfortable,51,282,33093.16,CA,basic
8,2024-02-16 07:13:21,0,21.7,desk lamp,great product fast shipping,69,1355,37216.55,CA,basic
8,2024-02-16 07:31:46,0,19.49,laptop stand,great product fast shipping,66,953,67601.23,UK,free
8,2024-02-16 09:32:30,1,36.65,water bottle,perfect fit very comfortable,52,1476,59988.6,UK,free
8,2024-02-16 10:03:31,1,36.2,desk lamp,perfect fit very comfortable,68,971,30966.04,DE,premium
8,2024-02-16 11:43:33,0,11.35,water bottle,not worth the price disappointed,30,684,31510.12,AU,free
8,2024-02-16 11:58:47,1,35.11,desk lamp,perfect fit very comfortable,66,1225,73841.34,IN,free
8,2024-02-16 12:12:03,1,76.54,desk lamp,amazing value highly recommend,22,759,59207.5,DE,basic
8,2024-02-16 12:30:16,1,81.6,phone case,amazing value highly recommend,18,274,71103.14,CA,basic
8,2024-02-16 13:19:29,1,32.31,bluetooth speaker,great product fast shipping,52,600,93266.01,AU,premium
8,2024-02-16 13:36:53,1,55.3,yoga mat,perfect fit very comfortable,48,596,36085.44,IN,enterprise
8,2024-02-16 14:19:35,1,30.79,phone case,works as expected average experience,23,1129,49735.69,DE,free
8,2024-02-16 15:12:55,0,10.45,bluetooth speaker,works as expected average experience,45,265,72010.6,US,enterprise
8,2024-02-16 15:54:31,0,10.82,laptop stand,arrived damaged poor packaging,65,1657,35312.69,AU,free
8,2024-02-16 17:21:35,0,11.08,yoga mat,arrived damaged poor packaging,51,181,21599.11,FR,free
8,2024-02-16 17:58:18,1,17.19,running shoes,excellent quality would buy again,40,248,57718.72,US,premium
8,2024-02-16 20:10:44,0,21.91,running shoes,great product fast shipping,64,961,35250.56,US,premium
8,2024-02-16 22:11:43,0,21.68,running shoes,stopped working after a week,20,414,56012.34,CA,basic
8,2024-02-16 22:15:41,0,30.25,running shoes,excellent quality would buy again,26,1302,61559.46,FR,enterprise
8,2024-02-16 22:56:05,1,154.22,yoga mat,stopped working after a week,32,1439,43544.58,CA,premium
8,2024-02-16 23:02:48,0,15.6,laptop stand,works as expected average experience,21,454,38668.5,DE,basic
8,2024-02-16 23:21:17,0,20.76,desk lamp,amazing value highly recommend,69,1982,45980.89,IN,basic
9,2024-02-19 00:25:41,0,21.06,water bottle,excellent quality would buy again,58,1576,50285.51,UK,basic
9,2024-02-19 02:37:10,1,54.76,desk lamp,great product fast shipping,23,1920,72836.68,CA,basic
9,2024-02-19 03:58:59,0,49.66,coffee maker,not worth the price disappointed,63,896,41131.85,DE,basic
9,2024-02-19 04:21:18,0,56.66,water bottle,stopped working after a week,63,71,41524.33,US,basic
9,2024-02-19 05:35:00,0,17.78,bluetooth speaker,arrived damaged poor packaging,45,543,94077.32,US,free
9,2024-02-19 06:00:44,1,14.52,desk lamp,great product fast shipping,57,779,56806.88,US,premium
9,2024-02-19 06:54:37,0,130.05,backpack,works as expected average experience,57,733,42315.54,CA,premium
9,2024-02-19 08:01:18,0,20.0,yoga mat,amazing value highly recommend,63,973,57820.3,UK,basic
9,2024-02-19 10:22:11,0,22.34,bluetooth speaker,arrived damaged poor packaging,38,433,44041.89,CA,free
9,2024-02-19 11:06:43,1,12.92,coffee maker,amazing value highly recommend,69,795,60814.44,FR,free
9,2024-02-19 11:13:01,1,67.65,wireless earbuds,works as expected average experience,62,643,88082.2,US,free
9,2024-02-19 12:44:18,1,14.21,phone case,amazing value highly recommend,62,341,59767.94,CA,premium
9,2024-02-19 14:18:18,1,11.59,backpack,stopped working after a week,51,377,34921.8,CA,premium
9,2024-02-19 14:32:39,1,29.51,bluetooth speaker,works as expected average experience,69,1690,29397.3,AU,premium
9,2024-02-19 15:13:23,0,17.82,bluetooth speaker,great product fast shipping,50,452,38109.11,US,free
9,2024-02-19 15:55:31,1,79.79,coffee maker,not worth the price disappointed,27,1433,74167.91,UK,basic
9,2024-02-19 17:43:11,0,20.87,backpack,perfect fit very comfortable,55,1966,47314.65,DE,basic
9,2024-02-19 18:21:48,0,14.27,backpack,perfect fit very comfortable,29,1491,62022.61,AU,free
9,2024-02-19 18:50:03,1,20.18,laptop stand,perfect fit very comfortable,32,470,79777.88,US,enterprise
9,2024-02-19 19:07:24,0,35.03,wireless earbuds,arrived damaged poor packaging,45,112,40579.62,AU,premium
9,2024-02-19 19:18:16,1,42.57,yoga mat,great product fast shipping,30,583,50804.07,UK,premium
9,2024-02-19 19:54:22,1,203.18,backpack,perfect fit very comfortable,32,1000,59532.31,US,enterprise
9,2024-02-19 20:19:39,1,19.59,coffee maker,works as expected average experience,35,1004,34049.35,CA,basic
9,2024-02-19 22:23:33,1,17.82,desk lamp,amazing value highly recommend,59,1433,34960.2,US,basic
9,2024-02-19 22:23:50,0,12.51,bluetooth speaker,amazing value highly recommend,56,1922,57588.53,IN,free
9,2024-02-19 23:11:22,1,107.98,coffee maker,excellent quality would buy again,41,1226,67323.21,DE,premium
10,2024-01-27 01:35:50,1,26.03,wireless earbuds,perfect fit very comfortable,39,302,51914.75,DE,enterprise
10,2024-01-27 02:31:36,0,32.91,bluetooth speaker,amazing value highly recommend,38,83,49867.68,US,premium
10,2024-01-27 02:43:46,0,11.27,backpack,great product fast shipping,29,1072,49760.1,CA,free
10,2024-01-27 02:51:12,1,11.75,phone case,great product fast shipping,69,663,73379.79,CA,premium
10,2024-01-27 03:30:29,0,29.42,wireless earbuds,arrived damaged poor packaging,57,945,48258.87,US,free
10,2024-01-27 04:36:54,0,21.1,desk lamp,excellent quality would buy again,24,557,42041.09,US,free
10,2024-01-27 05:40:47,0,87.38,backpack,perfect fit very comfortable,50,1072,45815.39,US,free
10,2024-01-27 05:56:53,0,15.08,laptop stand,stopped working after a week,41,1686,91262.41,US,premium
10,2024-01-27 06:26:54,1,57.41,phone case,excellent quality would buy again,58,911,36394.39,AU,basic
10,2024-01-27 06:34:40,1,63.27,laptop stand,not worth the price disappointed,41,617,84031.59,FR,basic
10,2024-01-27 06:57:23,1,23.08,backpack,great product fast shipping,18,1700,44862.54,FR,premium
10,2024-01-27 07:26:52,1,47.18,desk lamp,not worth the price disappointed,48,1281,37961.84,CA,premium
10,2024-01-27 07:38:57,0,32.08,desk lamp,great product fast shipping,57,1130,25973.53,CA,basic
10,2024-01-27 08:35:19,1,25.49,water bottle,excellent quality would buy again,38,1654,47027.81,IN,basic
10,2024-01-27 08:58:49,1,129.65,water bottle,arrived damaged poor packaging,42,1049,35182.82,DE,premium
10,2024-01-27 09:54:06,1,35.08,bluetooth speaker,stopped working after a week,36,1189,37833.08,IN,basic
10,2024-01-27 10:13:16,1,41.99,yoga mat,amazing value highly recommend,43,1699,75899.72,UK,premium
10,2024-01-27 10:53:36,0,35.74,yoga mat,stopped working after a week,18,259,39649.54,CA,free
10,2024-01-27 11:24:36,0,7.53,bluetooth speaker,not worth the price disappointed,62,1570,39751.81,UK,free
10,2024-01-27 12:44:39,0,4.72,yoga mat,perfect fit very comfortable,53,310,70822.29,AU,basic
10,2024-01-27 14:15:59,0,25.52,wireless earbuds,perfect fit very comfortable,27,1601,40363.85,AU,basic
10,2024-01-27 14:28:28,1,313.45,running shoes,great product fast shipping,32,1933,104472.55,DE,premium
10,2024-01-27 15:38:46,0,39.19,desk lamp,stopped working after a week,62,84,28380.03,IN,basic
10,2024-01-27 17:54:15,1,9.27,laptop stand,not worth the price disappointed,41,150,36312.92,IN,basic
10,2024-01-27 18:04:49,0,15.89,laptop stand,not worth the price disappointed,18,261,39876.38,DE,free
10,2024-01-27 19:35:51,1,74.62,coffee maker,excellent quality would buy again,24,1671,45309.77,CA,premium
10,2024-01-27 19:47:30,0,23.23,laptop stand,works as expected average experience,34,1766,54906.05,US,free
10,2024-01-27 20:10:49,1,42.15,desk lamp,stopped working after a week,18,435,53884.77,FR,premium
10,2024-01-27 20:49:11,1,106.69,bluetooth speaker,great product fast shipping,58,1560,42669.38,FR,basic
10,2024-01-27 20:49:32,1,64.96,running shoes,excellent quality would buy again,23,197,34342.34,US,free
10,2024-01-27 21:09:33,1,41.23,water bottle,not worth the price disappointed,59,1414,50258.89,FR,basic
10,2024-01-27 22:14:07,1,81.09,yoga mat,works as expected average experience,19,1085,41915.18,UK,basic
10,2024-01-27 23:01:09,0,8.79,wireless earbuds,works as expected average experience,41,1094,44991.39,AU,free
10,2024-01-27 23:06:09,0,13.5,phone case,arrived damaged poor packaging,22,1408,59301.88,DE,free
10,2024-01-27 23:52:11,0,80.43,backpack,excellent quality would buy again,58,1922,56163.3,CA,free
11,2024-02-18 00:30:27,0,22.88,yoga mat,arrived damaged poor packaging,33,566,81827.96,CA,basic
11,2024-02-18 01:02:36,1,26.92,backpack,great product fast shipping,30,1136,59556.68,AU,free
11,2024-02-18 01:16:52,1,61.28,wireless earbuds,stopped working after a week,22,1601,34096.91,CA,free
11,2024-02-18 01:19:46,1,69.83,yoga mat,works as expected average experience,57,550,77781.88,DE,free
11,2024-02-18 02:46:18,1,32.93,desk lamp,great product fast shipping,40,1072,20010.84,CA,premium
11,2024-02-18 03:27:10,0,23.86,water bottle,amazing value highly recommend,44,1258,36328.57,FR,free
11,2024-02-18 03:41:12,0,6.83,yoga mat,perfect fit very comfortable,33,236,35314.43,CA,premium
11,2024-02-18 03:44:26,1,34.18,laptop stand,stopped working after a week,48,1447,48750.82,CA,premium
11,2024-02-18 03:58:21,0,33.1,desk lamp,stopped working after a week,24,293,41393.09,AU,free
11,2024-02-18 04:11:29,1,26.88,yoga mat,works as expected average experience,30,1201,62040.68,IN,enterprise
11,2024-02-18 04:21:21,0,16.11,phone case,stopped working after a week,46,363,76908.22,IN,free
11,2024-02-18 04:40:32,1,48.77,backpack,perfect fit very comfortable,68,1128,79674.31,US,basic
11,2024-02-18 05:28:25,1,66.9,running shoes,not worth the price disappointed,51,1467,60915.9,UK,free
11,2024-02-18 05:40:54,1,33.41,laptop stand,arrived damaged poor packaging,58,1644,59061.85,AU,premium
11,2024-02-18 05:59:07,0,10.0,backpack,works as expected average experience,34,1640,79203.74,UK,free
11,2024-02-18 06:49:59,1,71.42,bluetooth speaker,excellent quality would buy again,23,1923,32037.47,US,enterprise
11,2024-02-18 07:37:54,1,27.63,wireless earbuds,works as expected average experience,56,947,88773.38,CA,premium
11,2024-02-18 09:26:49,1,115.24,water bottle,not worth the price disappointed,62,607,46403.16,DE,basic
11,2024-02-18 10:18:08,1,88.0,yoga mat,perfect fit very comfortable,46,1768,73230.01,AU,free
11,2024-02-18 10:56:08,1,41.22,running shoes,works as expected average experience,51,1120,44485.06,DE,basic
11,2024-02-18 11:50:02,1,108.05,bluetooth speaker,not worth the price disappointed,69,969,25588.92,DE,enterprise
11,2024-02-18 12:06:31,1,34.67,phone case,amazing value highly recommend,47,48,41367.49,DE,free
11,2024-02-18 12:23:02,0,16.38,water bottle,works as expected average experience,67,1597,117349.04,US,premium
11,2024-02-18 12:52:34,0,39.48,wireless earbuds,arrived damaged poor packaging,61,642,49927.55,IN,free
11,2024-02-18 12:58:00,1,37.95,laptop stand,great product fast shipping,62,1117,33030.9,US,basic
11,2024-02-18 13:42:34,1,6.49,laptop stand,arrived damaged poor packaging,52,1758,23312.08,DE,basic
11,2024-02-18 13:51:28,0,6.94,phone case,perfect fit very comfortable,29,1147,46192.1,UK,premium
11,2024-02-18 14:11:14,1,55.46,water bottle,works as expected average experience,39,1561,50141.22,IN,premium
11,2024-02-18 14:21:55,1,48.5,backpack,perfect fit very comfortable,68,1540,52149.47,IN,enterprise
11,2024-02-18 15:25:17,0,11.61,laptop stand,amazing value highly recommend,49,1298,47254.35,CA,basic
11,2024-02-18 16:20:13,1,56.77,backpack,great product fast shipping,58,1741,43140.42,UK,free
11,2024-02-18 17:01:00,1,56.34,desk lamp,amazing value highly recommend,50,1263,65554.64,CA,enterprise
11,2024-02-18 17:39:51,0,13.55,running shoes,excellent quality would buy again,20,303,34147.93,US,free
11,2024-02-18 19:01:25,1,52.61,water bottle,excellent quality would buy again,68,1649,61912.25,IN,basic
11,2024-02-18 19:16:27,1,65.92,wireless earbuds,amazing value highly recommend,66,507,97783.74,US,basic
11,2024-02-18 19:52:38,1,16.43,coffee maker,excellent quality would buy again,39,1080,78246.31,CA,premium
11,2024-02-18 19:56:37,0,6.13,bluetooth speaker,amazing value highly recommend,56,1302,41835.31,CA,free
11,2024-02-18 20:25:37,1,35.53,wireless earbuds,excellent quality would buy again,53,625,45760.66,AU,basic
11,2024-02-18 21:00:00,1,46.14,running shoes,works as expected average experience,55,1501,31873.16,US,basic
11,2024-02-18 21:20:19,0,20.7,running shoes,great product fast shipping,53,1015,43382.74,AU,basic
11,2024-02-18 21:57:59,1,35.65,backpack,perfect fit very comfortable,62,1172,86700.88,US,premium
11,2024-02-18 22:06:11,1,7.12,yoga mat,stopped working after a week,63,605,49345.49,DE,basic
11,2024-02-18 22:09:38,0,25.96,running shoes,works as expected average experience,58,298,44445.78,IN,premium
11,2024-02-18 23:37:34,1,60.21,wireless earbuds,great product fast shipping,19,1413,34268.01,DE,enterprise
12,2024-02-20 00:10:11,0,19.82,backpack,works as expected average experience,23,1291,43202.06,AU,free
12,2024-02-20 01:10:55,0,56.21,laptop stand,excellent quality would buy again,44,1985,51617.79,AU,free
12,2024-02-20 01:14:49,0,10.83,phone case,perfect fit very comfortable,37,1118,42014.81,IN,free
12,2024-02-20 02:14:22,1,28.94,desk lamp,excellent quality would buy again,54,216,75539.99,CA,basic
12,2024-02-20 02:22:43,0,75.13,backpack,works as expected average experience,19,805,62342.8,FR,free
12,2024-02-20 02:26:24,0,19.04,running shoes,excellent quality would buy again,63,521,41693.37,FR,basic
12,2024-02-20 02:33:42,0,45.36,running shoes,excellent quality would buy again,23,479,50396.9,DE,basic
12,2024-02-20 03:13:45,1,9.02,desk lamp,great product fast shipping,32,550,62549.64,CA,premium
12,2024-02-20 05:45:25,0,24.62,water bottle,arrived damaged poor packaging,25,479,38023.04,IN,premium
12,2024-02-20 06:46:28,0,24.35,bluetooth speaker,works as expected average experience,44,254,34132.62,IN,free
12,2024-02-20 07:41:48,1,66.52,water bottle,arrived damaged poor packaging,45,1265,25456.81,UK,basic
12,2024-02-20 07:45:14,0,22.98,laptop stand,stopped working after a week,42,1089,47489.77,DE,free
12,2024-02-20 08:58:00,1,39.85,laptop stand,great product fast shipping,22,518,30639.22,UK,free
12,2024-02-20 09:41:53,1,55.95,wireless earbuds,amazing value highly recommend,65,70,57641.81,DE,basic
12,2024-02-20 09:59:25,0,13.54,desk lamp,excellent quality would buy again,43,120,52588.22,CA,basic
12,2024-02-20 12:20:28,0,35.92,bluetooth speaker,great product fast shipping,53,1344,31809.86,UK,premium
12,2024-02-20 12:34:12,1,56.7,backpack,amazing value highly recommend,52,639,40243.19,UK,enterprise
12,2024-02-20 12:51:56,1,103.3,coffee maker,amazing value highly recommend,21,142,30009.68,UK,basic
12,2024-02-20 13:54:17,1,20.23,water bottle,perfect fit very comfortable,54,1603,44811.32,CA,free
12,2024-02-20 14:47:26,1,59.37,coffee maker,amazing value highly recommend,24,1787,42114.96,FR,premium
12,2024-02-20 15:04:03,1,14.13,bluetooth speaker,not worth the price disappointed,28,769,37139.31,IN,premium
12,2024-02-20 15:25:10,1,7.67,laptop stand,amazing value highly recommend,31,1637,50393.82,US,basic
12,2024-02-20 16:32:42,1,102.52,laptop stand,arrived damaged poor packaging,27,1148,61497.47,FR,premium
12,2024-02-20 17:44:13,1,103.57,running shoes,works as expected average experience,42,958,46324.72,AU,premium
12,2024-02-20 18:41:45,1,140.77,laptop stand,perfect fit very comfortable,55,103,71804.38,FR,premium
12,2024-02-20 18:42:26,0,12.74,backpack,arrived damaged poor packaging,68,321,47843.99,US,free
12,2024-02-20 19:13:00,1,28.02,bluetooth speaker,perfect fit very comfortable,53,1931,36075.11,CA,premium
12,2024-02-20 19:14:55,0,21.13,yoga mat,stopped working after a week,32,1200,30598.76,US,free
12,2024-02-20 19:49:31,0,59.14,water bottle,perfect fit very comfortable,29,360,52634.38,CA,basic
12,2024-02-20 20:00:10,1,76.32,coffee maker,excellent quality would buy again,25,557,48323.79,US,premium
12,2024-02-20 20:05:28,1,41.76,backpack,works as expected average experience,39,1282,60607.9,FR,premium
12,2024-02-20 20:14:44,1,37.55,backpack,arrived damaged poor packaging,69,1321,30239.83,AU,basic
12,2024-02-20 21:26:42,0,48.43,yoga mat,stopped working after a week,39,1206,42521.59,IN,free
12,2024-02-20 21:39:49,1,56.99,backpack,excellent quality would buy again,43,1676,45626.98,FR,free
12,2024-02-20 22:11:46,0,13.91,water bottle,arrived damaged poor packaging,20,502,78610.56,UK,free
12,2024-02-20 22:13:10,0,26.06,coffee maker,excellent quality would buy again,19,1712,62008.06,UK,basic
12,2024-02-20 22:46:19,1,33.99,yoga mat,stopped working after a week,62,522,50010.82,AU,free
12,2024-02-20 23:12:27,0,6.64,laptop stand,arrived damaged poor packaging,30,1076,47200.4,US,enterprise
